image,kontext_images,prompt
viz_samples/4739949_73837_卫生间_with_ceiling.png,viz_samples/4739949_73837_卫生间_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4739949_7897_客餐厅_with_ceiling.png,viz_samples/4739949_7897_客餐厅_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4739949_96497_主卧_with_ceiling.png,viz_samples/4739949_96497_主卧_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4739949_96615_次卧2_with_ceiling.png,viz_samples/4739949_96615_次卧2_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4751543_19612_厨房_with_ceiling.png,viz_samples/4751543_19612_厨房_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: kitchen. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4751543_28628_客餐厅_with_ceiling.png,viz_samples/4751543_28628_客餐厅_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4751543_28794_阳台_with_ceiling.png,viz_samples/4751543_28794_阳台_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4751543_3145_长辈房_with_ceiling.png,viz_samples/4751543_3145_长辈房_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4751543_5890_卫生间_with_ceiling.png,viz_samples/4751543_5890_卫生间_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4773472_129700_主卧_with_ceiling.png,viz_samples/4773472_129700_主卧_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4773472_3604471_客餐厅_with_ceiling.png,viz_samples/4773472_3604471_客餐厅_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4773472_3604625_卫生间_with_ceiling.png,viz_samples/4773472_3604625_卫生间_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4773501_110181_阳台_with_ceiling.png,viz_samples/4773501_110181_阳台_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4773501_3701785_客卧一体_with_ceiling.png,viz_samples/4773501_3701785_客卧一体_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: other. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4773501_3704102_厨房_with_ceiling.png,viz_samples/4773501_3704102_厨房_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: kitchen. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4773501_3799_卫生间_with_ceiling.png,viz_samples/4773501_3799_卫生间_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4773513_208632_客餐厅_with_ceiling.png,viz_samples/4773513_208632_客餐厅_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4773513_208846_主卧_with_ceiling.png,viz_samples/4773513_208846_主卧_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4773513_208964_卫生间_with_ceiling.png,viz_samples/4773513_208964_卫生间_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4773513_209034_卫生间_with_ceiling.png,viz_samples/4773513_209034_卫生间_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4773513_4370_儿童房_with_ceiling.png,viz_samples/4773513_4370_儿童房_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4773513_6062_储物间_with_ceiling.png,viz_samples/4773513_6062_储物间_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: storage_room. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4773532_3650295_卫生间_with_ceiling.png,viz_samples/4773532_3650295_卫生间_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4773532_3675187_次卧_with_ceiling.png,viz_samples/4773532_3675187_次卧_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4773532_4057115_客餐厅_with_ceiling.png,viz_samples/4773532_4057115_客餐厅_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4773532_4057674_主卧_with_ceiling.png,viz_samples/4773532_4057674_主卧_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4773532_42362_阳台_with_ceiling.png,viz_samples/4773532_42362_阳台_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4773532_6966_厨房_with_ceiling.png,viz_samples/4773532_6966_厨房_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: kitchen. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4773555_3247793_儿童房_with_ceiling.png,viz_samples/4773555_3247793_儿童房_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4773555_4725_厨房_with_ceiling.png,viz_samples/4773555_4725_厨房_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: kitchen. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4773555_5237_主卧_with_ceiling.png,viz_samples/4773555_5237_主卧_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4773555_6725_卫生间_with_ceiling.png,viz_samples/4773555_6725_卫生间_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4773555_7326_客餐厅_with_ceiling.png,viz_samples/4773555_7326_客餐厅_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4773555_9291_阳台_with_ceiling.png,viz_samples/4773555_9291_阳台_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4773647_32851_书房_with_ceiling.png,viz_samples/4773647_32851_书房_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: study. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
