image,kontext_images,prompt
viz_samples/2728398_3586429_客餐厅_with_furn.png,viz_samples/2728398_3586429_客餐厅_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room. feature: The requirements associated with a single dining room (combining the functions of the living room and the dining room) are described below:"
viz_samples/2728399_7298_主卫_with_furn.png,viz_samples/2728399_7298_主卫_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. feature: The needs associated with the bathroom are described as follows: ""1. The dry and wet separation of the bathroom must be clear, especially in the shower area of the main/public guard. """
viz_samples/2728399_8048_主卧_with_furn.png,viz_samples/2728399_8048_主卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: The needs associated with the main bedroom are described as follows:"
viz_samples/2728399_8375_次卧_with_furn.png,viz_samples/2728399_8375_次卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: 1. Desire to be designed as a multi-purpose room (e.g. a study room plus a temporary guest room) and to consider the design of a rice or a Murphy bed."
viz_samples/2728399_46077_阳台_with_furn.png,viz_samples/2728399_46077_阳台_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony."
viz_samples/2728399_49174_次卧_with_furn.png,viz_samples/2728399_49174_次卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: 1. Desire to be designed as a multi-purpose room (e.g. a study room plus a temporary guest room) and to consider the design of a rice or a Murphy bed."
viz_samples/2728399_75059_卫生间_with_furn.png,viz_samples/2728399_75059_卫生间_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. feature: Description of the needs associated with the bathroom: ""Dry and wet separation"""
viz_samples/2728399_75129_厨房_with_furn.png,viz_samples/2728399_75129_厨房_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: kitchen."
viz_samples/2728399_75223_客餐厅_with_furn.png,viz_samples/2728399_75223_客餐厅_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room."
viz_samples/2728422_6325_卫生间_with_furn.png,viz_samples/2728422_6325_卫生间_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. feature: The bathroom emphasises functional, hygienic, dry and wet separation."
viz_samples/2728422_6628_卫生间_with_furn.png,viz_samples/2728422_6628_卫生间_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. feature: The bathroom emphasises functional, hygienic, dry and wet separation."
viz_samples/2728422_9621_厨房_with_furn.png,viz_samples/2728422_9621_厨房_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: kitchen. feature: A narrow kitchen area needs to be optimized and an adequate collection container added."
viz_samples/2728422_11063_阳台_with_furn.png,viz_samples/2728422_11063_阳台_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. feature: Both have independent external light."
viz_samples/2728422_15441_主卧_with_furn.png,viz_samples/2728422_15441_主卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: The needs associated with the main bedroom are described as follows: ""The main bedroom (top right corner) needs to be designed for a suite containing separate cloakrooms and luxury baths."""
viz_samples/2728422_4035167_次卧_with_furn.png,viz_samples/2728422_4035167_次卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: A description of the needs associated with sub-breathing is given as follows: ""The left side distributes two sub-breaths in a vertical direction, each with an independent external light collection."""
viz_samples/2728422_4035285_次卧_with_furn.png,viz_samples/2728422_4035285_次卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: A description of the needs associated with sub-breathing is given as follows: ""The left side distributes two sub-breaths in a vertical direction, each with an independent external light collection."""
viz_samples/2728422_4038334_客餐厅_with_furn.png,viz_samples/2728422_4038334_客餐厅_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room. feature: It is hoped that the dining room will be designed in an integrated manner to keep space open and ubiquitous, but that functional partitions will need to be designed visually through furniture or ceilings."
viz_samples/2728422_4038452_阳台_with_furn.png,viz_samples/2728422_4038452_阳台_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. feature: Both have independent external light."
viz_samples/2728427_7180_厨房_with_furn.png,viz_samples/2728427_7180_厨房_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: kitchen. feature: A description of the needs associated with the kitchen: ""The kitchen proposes glass-shifting doors or semi-open designs that are isolated and ubiquitous."""
viz_samples/2728427_7716_主卫_with_furn.png,viz_samples/2728427_7716_主卫_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. feature: Provision of separate main bathrooms; need for dry and wet separation in public health"
viz_samples/2728427_8829_次卧_with_furn.png,viz_samples/2728427_8829_次卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom."
viz_samples/2728427_21720_卫生间_with_furn.png,viz_samples/2728427_21720_卫生间_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. feature: Provision of separate main bathrooms; need for dry and wet separation in public health"
viz_samples/2728427_40288_主卧_with_furn.png,viz_samples/2728427_40288_主卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: Bottom right is the main bedroom; there's a private bedroom on the right in the middle of the household."
viz_samples/2728427_45452_书房_with_furn.png,viz_samples/2728427_45452_书房_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: study. feature: The study room is currently available as an office area; it has a two-guard layout of two rooms in the third room (including the study room)"
viz_samples/2728427_54628_客餐厅_with_furn.png,viz_samples/2728427_54628_客餐厅_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room. feature: Hope to keep the restaurant open without too much privacy to make it easier for family members to interact."
viz_samples/2728463_3675_卫生间_with_furn.png,viz_samples/2728463_3675_卫生间_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. feature: A description of the needs associated with the bathroom: ""All bathrooms must be wet and dry and more efficient."""
viz_samples/2728463_4204_次卧_with_furn.png,viz_samples/2728463_4204_次卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom."
viz_samples/2728463_6901_厨房_with_furn.png,viz_samples/2728463_6901_厨房_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: kitchen. feature: A description of the needs associated with the type of kitchen: ""The kitchen space is set and it is hoped that the full cabinet will be filled and the embedded home power will be set aside."""
viz_samples/2728463_12155_书房_with_furn.png,viz_samples/2728463_12155_书房_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: study."
viz_samples/2728463_28387_主卧_with_furn.png,viz_samples/2728463_28387_主卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: The upper left corner is the main bedroom; the upper right corner is the main suite with the separate bathroom and the hood area."
viz_samples/2728463_5458_客餐厅_with_furn.png,viz_samples/2728463_5458_客餐厅_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room. feature: The restaurant area is very spacious, and it is hoped that the sense of integration of the LDK will be maintained and that complex breaks will not be made."
viz_samples/2728463_28317_阳台_with_furn.png,viz_samples/2728463_28317_阳台_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony."
viz_samples/2728464_8211_卫生间_with_furn.png,viz_samples/2728464_8211_卫生间_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom."
viz_samples/2728464_9218_书房_with_furn.png,viz_samples/2728464_9218_书房_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: study. feature: A description of the needs associated with the study: ""The room at the upper right corner wants to be built into a separate study or tea room, without the need for a regular bed, with a focus on reading and office functions, and a full-wall book cabinet."""
